enterpriseId,Category,Topic Name,Lesson Number,Questions,quizId,Quiz Name,Code,ExpiryDate,Level,Target Audience,QuizTimeLimit,question,options,question_type,answer
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""35 women can complete the work in 15 days. The same piece of work can be completed in 25 days by [(35 × 15) / 25=] 21 women.Hence I alone is sufficient to answer the question From II In this statement nothing has been said about women. So II is not sufficient."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question.  How many women can complete a piece of work in 25 days? (I). 35 women can complete the same piece of work in 15 days. (II). 25 men complete the same piece of work in 15 days."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If only statement I is sufficient to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""T’s age = Total age – sum of the age of (P + Q + R + S) Total age = 5 × 55 = 275 years Now, from I, P + Q = 2 × 65 =130 years From II,R + S = 2 × 60 = 120 yearsFrom (A) and (B), P + Q + R + S = 130 + 120 = 250 years. So T’s age = 275 – 250 = 25 years."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question.  What is the age of T in the group of P, Q , R , S and T whose average age is 55 years? (I). The average age of P and Q is 65 years. (II). The average age of R and S is 60 years."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If only statement I is sufficient to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""In both the statements nothing is mentioned about anyone’s absolute age. Therefore, we can’t find the age of Sandeeep."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question.  What is the age of Sandeep? (I). Sandeep is two times younger than Ramesh. (II). Suresh’s age is four times that of Ramesh."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If neither statement I nor statement II is sufficient to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""rom statement I x – a = 4 km/h From statement II x + a = 6 km/h a = 1 km/h Hence, data given in both statements are necessary."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question.  What is the speed of the boat in still water? The boat travels at the (I). speed of 4 km/h upstream. (II). The boat travels at the speed of 6 km/h downstream."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If both statements are required to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From (I): We have profit, but CP is needed to calculate profit% From (II): Profit is 55, SP is 555, so CP = 555-55 = 500, so Profit% = 55/500 * 100 ."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. On selling a product, what is the profit % earned? (I). The profit earned on selling the product was Rs 45. (II). Had the product been sold for Rs 555, the profit would have been Rs 50."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If only statement II is sufficient to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From (I): n = 6 + w From statement (I) w = p – 4H ence, the data in both the statements are not sufficient."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. What is the exact average of n, 35, 39, 42, p and w? (I). n is six more than w. (II). w is four less than p."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If neither statement I nor statement II is sufficient to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From statement (I), we can find the MP of article as (100/95) × 950 = Rs 1000 From statement (II), we can find the CP of article by using the MP from statement (I) as (102/100) × 1000 = Rs 1020 Now we have both SP and CP to find the profit% ."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question.What was the profit earned by selling an article? (I): The article was sold for Rs 950 after getting a discount of 5% on the labelled price. (II): A profit of 2% is made on the labelled price in buying that article."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If both statements are required to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From statement (I) we get 100 – (25+35) = 40% men in train Now from statement (II), 40/100 × x = 148. So total people = x = 370."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. How many people are travelling in the train? (I): There are 25% women and 35% children passengers. (II): There are 148 male passengers in the train."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If both statements are required to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From statement I b=3/4r From statement II r=a=√144=12 Area of circle =πr^2=144π Hence, the data in statement II is sufficient."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. What is the area of the circle? (I). The breadth of a rectangle is three-fourth the radius of the circle. (II). The radius of the circle is equal to the side of a square of area 144 sq cm."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If only statement II is sufficient to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From (I): Pr²/100² = 80 From (II): 3000 = P [(1 + r/100)² – 1] From (I) and (II) we have 2 equations in 2 variables which can be solved to find P."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. What is the rate of interest on a sum of money? (I). The difference between SI and CI obtained on the sum of money at the end of 2 years at the same rate is Rs 80. (II). At the end of 3 years, a total of Rs 3000 is obtained as the CI."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If both statements are required to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From I: Sum doubles in 5 yrs, so I = P, so P = P*r*5/100, so r = 100/5 = 20% So for amount 3 times:2P = P*20*t/100, t can be found out. From II: (1/3)*P = P*r*3/100, so r = 100/3% So for amount 3 times:2P = P*(100/3)*t/100, t can be found out."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. .In how many years, the sum of money will become 4 times at simple interest? (I). The sum will double in 5 years. (II). The interest earned in 3 years is 1/3rd of the sum."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If either statement I or statement II is sufficient to answer the question."",""type"":""TEXT""}]}"
289,Data Sufficiency,Maths Based,L1,30 Questions,11,,,,,,,"{""explanation"":""From statement (I) Minimum passing marks = 162 + 104 = 266 From statement (II) Maximum marks = 538 + 162 = 700 Required% =266/700×100=38% Hence, data given in both statements are necessary."",""explanationImage"":"""",""question"":""Each of the questions given below consists of statements numbered I and II given below it. You have to decide whether the data provided in the statement(s) is/are sufficient to answer the given question. .What is the minimum passing percentage in a test? (I). Raju scored 162 marks in a test and failed by 104 marks. (II). The maximum marks of the test are 538 more marks obtained by Raju."",""url"":""""}","[{""type"":""TEXT"",""option"":""If only statement I is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If only statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If either statement I or statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If neither statement I nor statement II is sufficient to answer the question.""},{""type"":""TEXT"",""option"":""If both statements are required to answer the question.""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""If both statements are required to answer the question."",""type"":""TEXT""}]}"
