enterpriseId,Category,Topic Name,Lesson Number,Questions,quizId,Quiz Name,Code,ExpiryDate,Level,Target Audience,QuizTimeLimit,question,options,question_type,answer
289,English Grammer,Adjectives,L3,30 Questions,3,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""There should be a complete and _____________change in the attitude of the people. "",""url"":""""}","[{""type"":""TEXT"",""option"":""profound""},{""type"":""TEXT"",""option"":""moderate""},{""type"":""TEXT"",""option"":""revolting""},{""type"":""TEXT"",""option"":""attractive""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""profound"",""type"":""TEXT""}]}"
289,English Grammer,Adjectives,L3,30 Questions,3,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""John Milton's style is highly ___________and many people cannot relish it."",""url"":""""}","[{""type"":""TEXT"",""option"":""lucid""},{""type"":""TEXT"",""option"":""verbose""},{""type"":""TEXT"",""option"":""coherent""},{""type"":""TEXT"",""option"":""superficial""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""verbose"",""type"":""TEXT""}]}"
289,English Grammer,Adjectives,L3,30 Questions,3,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":"" It is only a/an _____________mind that can lead anybody to success."",""url"":""""}","[{""type"":""TEXT"",""option"":""inciting""},{""type"":""TEXT"",""option"":""furious""},{""type"":""TEXT"",""option"":""charming""},{""type"":""TEXT"",""option"":""exploring""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""exploring"",""type"":""TEXT""}]}"
289,English Grammer,Adjectives,L3,30 Questions,3,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Some exemplary people dedicate their ___________lives to the upliftment of the society."",""url"":""""}","[{""type"":""TEXT"",""option"":""partial""},{""type"":""TEXT"",""option"":""glorious""},{""type"":""TEXT"",""option"":""whole""},{""type"":""TEXT"",""option"":""elevated""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""whole"",""type"":""TEXT""}]}"
289,English Grammer,Adjectives,L3,30 Questions,3,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Seldom are his actions beneficial either to him or to his family, and mostly they are____________."",""url"":""""}","[{""type"":""TEXT"",""option"":""advantageous""},{""type"":""TEXT"",""option"":""calamitous""},{""type"":""TEXT"",""option"":""capricious""},{""type"":""TEXT"",""option"":""cacophonous""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""calamitous"",""type"":""TEXT""}]}"
289,English Grammer,Adjectives,L3,30 Questions,3,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""_______________people are those who maintain equanimity even in stormy conditions."",""url"":""""}","[{""type"":""TEXT"",""option"":""Passionate""},{""type"":""TEXT"",""option"":""Stoical""},{""type"":""TEXT"",""option"":""Loving""},{""type"":""TEXT"",""option"":""Sensitive""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""Stoical"",""type"":""TEXT""}]}"
289,English Grammer,Adjectives,L3,30 Questions,3,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""In spite of a favorable monsoon, the condition of the farmers is ___________."",""url"":""""}","[{""type"":""TEXT"",""option"":""disheartening""},{""type"":""TEXT"",""option"":""auspicious""},{""type"":""TEXT"",""option"":""Stimulating""},{""type"":""TEXT"",""option"":""cheering""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""disheartening"",""type"":""TEXT""}]}"
289,English Grammer,Adjectives,L3,30 Questions,3,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":"" One who respects people on the basis of their financial background is a/an ______________person. "",""url"":""""}","[{""type"":""TEXT"",""option"":""courteous""},{""type"":""TEXT"",""option"":""considerate""},{""type"":""TEXT"",""option"":""uncouth""},{""type"":""TEXT"",""option"":""discreet""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""uncouth"",""type"":""TEXT""}]}"
289,English Grammer,Adjectives,L3,30 Questions,3,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""A ______________  person does not derive satisfaction from anything. "",""url"":""""}","[{""type"":""TEXT"",""option"":""contented""},{""type"":""TEXT"",""option"":""triumphant""},{""type"":""TEXT"",""option"":""covetous""},{""type"":""TEXT"",""option"":""committed""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""covetous"",""type"":""TEXT""}]}"
289,English Grammer,Adjectives,L3,30 Questions,3,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""The________________ diamond necklace around his neck, was attracting one and all. "",""url"":""""}","[{""type"":""TEXT"",""option"":""invigorating""},{""type"":""TEXT"",""option"":""shimmering""},{""type"":""TEXT"",""option"":""stimulating""},{""type"":""TEXT"",""option"":""vibrant""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""shimmering"",""type"":""TEXT""}]}"
289,English Grammer,Adjectives,L3,30 Questions,3,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""She ___________ submitted to his arrogance."",""url"":""""}","[{""type"":""TEXT"",""option"":""meekly""},{""type"":""TEXT"",""option"":""deliberately""},{""type"":""TEXT"",""option"":""courageously""},{""type"":""TEXT"",""option"":""arrogantly""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""meekly"",""type"":""TEXT""}]}"
289,English Grammer,Adjectives,L3,30 Questions,3,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":"" His ______________nature is usually appreciated by many."",""url"":""""}","[{""type"":""TEXT"",""option"":""simple""},{""type"":""TEXT"",""option"":""unrestrained""},{""type"":""TEXT"",""option"":""cantankerous""},{""type"":""TEXT"",""option"":""ostentatious""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""simple"",""type"":""TEXT""}]}"
289,English Grammer,Adjectives,L3,30 Questions,3,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""One should be   ________in relation to issues but not in relation to one's moral character. "",""url"":""""}","[{""type"":""TEXT"",""option"":""restrained""},{""type"":""TEXT"",""option"":""rigid""},{""type"":""TEXT"",""option"":""flexible""},{""type"":""TEXT"",""option"":""harsh""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""flexible"",""type"":""TEXT""}]}"
289,English Grammer,Adjectives,L3,30 Questions,3,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":"" Indeed it's a paradox in our country that the godowns are overflowing with grains while the poor are _________. "",""url"":""""}","[{""type"":""TEXT"",""option"":""flourishing""},{""type"":""TEXT"",""option"":""productive""},{""type"":""TEXT"",""option"":""starving""},{""type"":""TEXT"",""option"":""thriving""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""starving"",""type"":""TEXT""}]}"
289,English Grammer,Adjectives,L3,30 Questions,3,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""The audience was  thoroughly convinced by his __________speech."",""url"":""""}","[{""type"":""TEXT"",""option"":""persuasive""},{""type"":""TEXT"",""option"":""abominable""},{""type"":""TEXT"",""option"":""flourishing""},{""type"":""TEXT"",""option"":""advance""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""persuasive"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,Adverbs Quiz,,29-12-2023,INTERMEDIATE,All Users,01:00:00,"{""explanation"":"""",""explanationImage"":"""",""question"":""As the members of the parliament have started________ there was confusion and chaos."",""url"":""""}","[{""type"":""TEXT"",""option"":""separately""},{""type"":""TEXT"",""option"":""singularly""},{""type"":""TEXT"",""option"":""independently""},{""type"":""TEXT"",""option"":""simultaneously""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""simultaneously"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Questions,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Though the press reporters posed questions very politely, the politician replied __________."",""url"":""""}","[{""type"":""TEXT"",""option"":""benignly""},{""type"":""TEXT"",""option"":""aggressively""},{""type"":""TEXT"",""option"":""gregariously""},{""type"":""TEXT"",""option"":""graciously""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""aggressively"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""The women's reservation bill was discussed among the members of the parliament."",""url"":""""}","[{""type"":""TEXT"",""option"":""acrimoniously""},{""type"":""TEXT"",""option"":""assertively""},{""type"":""TEXT"",""option"":""efficaciously""},{""type"":""TEXT"",""option"":""proficiently""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""acrimoniously"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""As the speaker spoke very________, the audience did not feel bored."",""url"":""""}","[{""type"":""TEXT"",""option"":""solemnly""},{""type"":""TEXT"",""option"":""magnificently""},{""type"":""TEXT"",""option"":""hilariously""},{""type"":""TEXT"",""option"":""deeply""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""hilariously"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""If you wish to enjoy life, do not take things________."",""url"":""""}","[{""type"":""TEXT"",""option"":""sportively""},{""type"":""TEXT"",""option"":""gleefully""},{""type"":""TEXT"",""option"":""ceremoniously""},{""type"":""TEXT"",""option"":""solemnly""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""solemnly"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""The speaker pauses   ______ in order to heighten the beauty of his speech."",""url"":""""}","[{""type"":""TEXT"",""option"":""hastily""},{""type"":""TEXT"",""option"":""briefly""},{""type"":""TEXT"",""option"":""lustrously""},{""type"":""TEXT"",""option"":""incandescently""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""briefly"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""He plays the flute so ___________ that everyone is attracted to him."",""url"":""""}","[{""type"":""TEXT"",""option"":""sensationally""},{""type"":""TEXT"",""option"":""adeptly""},{""type"":""TEXT"",""option"":""hypothetically""},{""type"":""TEXT"",""option"":""seriously""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""adeptly"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""He always speaks __________ unmindful of the seriousness of the situation."",""url"":""""}","[{""type"":""TEXT"",""option"":""facetiously""},{""type"":""TEXT"",""option"":""fiercely""},{""type"":""TEXT"",""option"":""solemnly""},{""type"":""TEXT"",""option"":""thoughtfully""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""facetiously"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Everyone will be held ____________responsible for this mistake."",""url"":""""}","[{""type"":""TEXT"",""option"":""severely""},{""type"":""TEXT"",""option"":""soberly""},{""type"":""TEXT"",""option"":""seriously""},{""type"":""TEXT"",""option"":""equally""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""equally"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""We have not met for a long time, I wish I could meet you __________ ."",""url"":""""}","[{""type"":""TEXT"",""option"":""sharply""},{""type"":""TEXT"",""option"":""early""},{""type"":""TEXT"",""option"":""soon""},{""type"":""TEXT"",""option"":""lately""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""soon"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Though the present issue is ___________different from the other issues, the wily politician is trying to link it with others. "",""url"":""""}","[{""type"":""TEXT"",""option"":""almost""},{""type"":""TEXT"",""option"":""no way""},{""type"":""TEXT"",""option"":""all together""},{""type"":""TEXT"",""option"":""altogether""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""altogether"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""There is no use telling her repeatedly, __________she keeps her papers carelessly."",""url"":""""}","[{""type"":""TEXT"",""option"":""anyway""},{""type"":""TEXT"",""option"":""anywhere""},{""type"":""TEXT"",""option"":""anytime""},{""type"":""TEXT"",""option"":""anything""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""anyway"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Though they are married, they are living  ______________."",""url"":""""}","[{""type"":""TEXT"",""option"":""apart""},{""type"":""TEXT"",""option"":""away""},{""type"":""TEXT"",""option"":""differently""},{""type"":""TEXT"",""option"":""together""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""apart"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""The entire function of the army was organized ___________ and formally. "",""url"":""""}","[{""type"":""TEXT"",""option"":""discourteously""},{""type"":""TEXT"",""option"":""ceremoniously""},{""type"":""TEXT"",""option"":""hastily""},{""type"":""TEXT"",""option"":""casually""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""ceremoniously"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""The politician was flippant and made promises _________."",""url"":""""}","[{""type"":""TEXT"",""option"":""informally""},{""type"":""TEXT"",""option"":""judiciously""},{""type"":""TEXT"",""option"":""carelessly""},{""type"":""TEXT"",""option"":""unceremoniously""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""carelessly"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""As both the parties want their demands to be fulfilled_________  , there is no progress in the discussion."",""url"":""""}","[{""type"":""TEXT"",""option"":""conditionally""},{""type"":""TEXT"",""option"":""directly""},{""type"":""TEXT"",""option"":"" exceptionally""},{""type"":""TEXT"",""option"":""unconditionally""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""unconditionally"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Day by day, in the country, shady organizations are strengthening themselves  ___________by spreading their activities targeting the integrity of the nation."",""url"":""""}","[{""type"":""TEXT"",""option"":""transparently""},{""type"":""TEXT"",""option"":""surreptitiously""},{""type"":""TEXT"",""option"":""unscrupulously""},{""type"":""TEXT"",""option"":""positively""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""surreptitiously"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""The crowd was waiting   __________to receive their cricket heroes returning from Lahore with a historic victory."",""url"":""""}","[{""type"":""TEXT"",""option"":""incredulously""},{""type"":""TEXT"",""option"":""incredibly""},{""type"":""TEXT"",""option"":""eagerly ""},{""type"":""TEXT"",""option"":""apathetically""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""eagerly "",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""The beggar looked_______ at the rich man but it did not move the latter's heart."",""url"":""""}","[{""type"":""TEXT"",""option"":""kindly""},{""type"":""TEXT"",""option"":""pleasingly""},{""type"":""TEXT"",""option"":""heartfully""},{""type"":""TEXT"",""option"":""appealingly""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""appealingly"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":"" The show was so boring that some members of the audience looked at the watch ____________ ."",""url"":""""}","[{""type"":""TEXT"",""option"":""pointedly""},{""type"":""TEXT"",""option"":""anxiously""},{""type"":""TEXT"",""option"":""impatiently""},{""type"":""TEXT"",""option"":""All the above""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""All the above"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""The film was picturised so  __________ that the audience boycotted it."",""url"":""""}","[{""type"":""TEXT"",""option"":""auspiciously""},{""type"":""TEXT"",""option"":""badly""},{""type"":""TEXT"",""option"":""remarkably""},{""type"":""TEXT"",""option"":""exceptionally ""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""badly"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""In their haste they have taken decisions   ___________."",""url"":""""}","[{""type"":""TEXT"",""option"":""strongly""},{""type"":""TEXT"",""option"":""premeditatedly""},{""type"":""TEXT"",""option"":""prematurely""},{""type"":""TEXT"",""option"":""thoughtfully""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""prematurely"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Now-a-days the fees being charged by the ostentatious private schools is ____________high. "",""url"":""""}","[{""type"":""TEXT"",""option"":""insensibly""},{""type"":""TEXT"",""option"":""inquisitively""},{""type"":""TEXT"",""option"":""inordinately""},{""type"":""TEXT"",""option"":""inseparably""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""inordinately"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""His coarse voice is ____________ recognizable."",""url"":""""}","[{""type"":""TEXT"",""option"":""instinctively""},{""type"":""TEXT"",""option"":""spontaneously""},{""type"":""TEXT"",""option"":""involuntarily""},{""type"":""TEXT"",""option"":""instantly""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""instantly"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""The electrical goods work________ because of low voltage."",""url"":""""}","[{""type"":""TEXT"",""option"":""incessantly""},{""type"":""TEXT"",""option"":""intermittently""},{""type"":""TEXT"",""option"":""ceaselessly""},{""type"":""TEXT"",""option"":""periodically""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""intermittently"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Though the food served in many restaurants is insipid, the charges are  _____________high."",""url"":""""}","[{""type"":""TEXT"",""option"":""extravagantly""},{""type"":""TEXT"",""option"":"" exorbitantly""},{""type"":""TEXT"",""option"":""expensively""},{""type"":""TEXT"",""option"":""extraordinarily""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":"" exorbitantly"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""As this is a military camp, NCC cadets are  _______ prohibited from discussing any matter related to security and other issues"",""url"":""""}","[{""type"":""TEXT"",""option"":""expressly""},{""type"":""TEXT"",""option"":""exclusively""},{""type"":""TEXT"",""option"":""expeditiously""},{""type"":""TEXT"",""option"":""seldom""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""expressly"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Though he heard someone calling him ___________ he did not respond."",""url"":""""}","[{""type"":""TEXT"",""option"":""distantly""},{""type"":""TEXT"",""option"":""distinctly""},{""type"":""TEXT"",""option"":""moderately""},{""type"":""TEXT"",""option"":""slightly""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""distinctly"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Pray and ________ you will surely receive the blessings of the Lord."",""url"":""""}","[{""type"":""TEXT"",""option"":""spiritually""},{""type"":""TEXT"",""option"":""religiously""},{""type"":""TEXT"",""option"":""devotedly""},{""type"":""TEXT"",""option"":""apathetically""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""devotedly"",""type"":""TEXT""}]}"
289,English Grammer,Adverbs,L4,30 Question,4,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Though he is a senior professor of Physics, he teaches _______ rather than scientifically."",""url"":""""}","[{""type"":""TEXT"",""option"":""diametrically""},{""type"":""TEXT"",""option"":""randomly""},{""type"":""TEXT"",""option"":""disinterestedly""},{""type"":""TEXT"",""option"":""didactically""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""didactically"",""type"":""TEXT""}]}"
289,English Grammer,Prepositions,L5,30 Questions,5,Prepositions Quiz,,29-12-2023,INTERMEDIATE,All Users,02:00:00,"{""explanation"":"""",""explanationImage"":"""",""question"":""If you open your book  __________ page number 21, you can find the solution."",""url"":""""}","[{""type"":""TEXT"",""option"":""on""},{""type"":""TEXT"",""option"":""at""},{""type"":""TEXT"",""option"":""of""},{""type"":""TEXT"",""option"":""in""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""at"",""type"":""TEXT""}]}"
289,English Grammer,Prepositions,L5,30 Questions,5,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""It is exactly 8 0' clock _____________my watch."",""url"":""""}","[{""type"":""TEXT"",""option"":""by""},{""type"":""TEXT"",""option"":""in""},{""type"":""TEXT"",""option"":""at""},{""type"":""TEXT"",""option"":""on""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""by"",""type"":""TEXT""}]}"
289,English Grammer,Prepositions,L5,30 Questions,5,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""He has copied word ________ word from his friend's answer sheet."",""url"":""""}","[{""type"":""TEXT"",""option"":""after""},{""type"":""TEXT"",""option"":""by""},{""type"":""TEXT"",""option"":""to""},{""type"":""TEXT"",""option"":""for""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""for"",""type"":""TEXT""}]}"
289,English Grammer,Prepositions,L5,30 Questions,5,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""The cat sprang  _______ on the table."",""url"":""""}","[{""type"":""TEXT"",""option"":""in""},{""type"":""TEXT"",""option"":""over""},{""type"":""TEXT"",""option"":""at""},{""type"":""TEXT"",""option"":""upon""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""upon"",""type"":""TEXT""}]}"
289,English Grammer,Prepositions,L5,30 Questions,5,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Nobody knows why he is bent _________ pursuing this course. "",""url"":""""}","[{""type"":""TEXT"",""option"":""up""},{""type"":""TEXT"",""option"":""upon""},{""type"":""TEXT"",""option"":""at""},{""type"":""TEXT"",""option"":""over""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""upon"",""type"":""TEXT""}]}"
289,English Grammer,Prepositions,L5,30 Questions,5,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""As lying is a terrible habit, one must refrain _________ telling lies."",""url"":""""}","[{""type"":""TEXT"",""option"":""in""},{""type"":""TEXT"",""option"":""at""},{""type"":""TEXT"",""option"":""of""},{""type"":""TEXT"",""option"":""from""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""from"",""type"":""TEXT""}]}"
289,English Grammer,Prepositions,L5,30 Questions,5,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""She is very confident ____________her success."",""url"":""""}","[{""type"":""TEXT"",""option"":""regarding""},{""type"":""TEXT"",""option"":""about""},{""type"":""TEXT"",""option"":""at""},{""type"":""TEXT"",""option"":""of""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""of"",""type"":""TEXT""}]}"
289,English Grammer,Prepositions,L5,30 Questions,5,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""One must take pride ___________________ serving one's country."",""url"":""""}","[{""type"":""TEXT"",""option"":""at""},{""type"":""TEXT"",""option"":""of""},{""type"":""TEXT"",""option"":""in""},{""type"":""TEXT"",""option"":""on""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""in"",""type"":""TEXT""}]}"
289,English Grammer,Prepositions,L5,30 Questions,5,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""At last he has succeeded __________ on his business."",""url"":""""}","[{""type"":""TEXT"",""option"":""at""},{""type"":""TEXT"",""option"":""in""},{""type"":""TEXT"",""option"":""of""},{""type"":""TEXT"",""option"":""no preposition""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""in"",""type"":""TEXT""}]}"
289,English Grammer,Prepositions,L5,30 Questions,5,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Bhutan is___________ the North of India. "",""url"":""""}","[{""type"":""TEXT"",""option"":""to""},{""type"":""TEXT"",""option"":""at""},{""type"":""TEXT"",""option"":""on""},{""type"":""TEXT"",""option"":""no preposition""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""to"",""type"":""TEXT""}]}"
289,English Grammer,Prepositions,L5,30 Questions,5,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":"" In the past, education was imparted ___________ the open air amidst nature."",""url"":""""}","[{""type"":""TEXT"",""option"":""in""},{""type"":""TEXT"",""option"":""under""},{""type"":""TEXT"",""option"":""below""},{""type"":""TEXT"",""option"":""beneath""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""in"",""type"":""TEXT""}]}"
289,English Grammer,Prepositions,L5,30 Questions,5,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""During elections , politicians manage to cover great distances _________ on foot."",""url"":""""}","[{""type"":""TEXT"",""option"":""over""},{""type"":""TEXT"",""option"":""by""},{""type"":""TEXT"",""option"":""with""},{""type"":""TEXT"",""option"":""on""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""on"",""type"":""TEXT""}]}"
289,English Grammer,Prepositions,L5,30 Questions,5,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Please send this letter ________ my address."",""url"":""""}","[{""type"":""TEXT"",""option"":""at""},{""type"":""TEXT"",""option"":""on""},{""type"":""TEXT"",""option"":""to""},{""type"":""TEXT"",""option"":""for""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""to"",""type"":""TEXT""}]}"
289,English Grammer,Prepositions,L5,30 Questions,5,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""The moment he reaches _______ his office, he is swamped with complaints."",""url"":""""}","[{""type"":""TEXT"",""option"":""to""},{""type"":""TEXT"",""option"":""at""},{""type"":""TEXT"",""option"":""for""},{""type"":""TEXT"",""option"":""no preposition""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""no preposition"",""type"":""TEXT""}]}"
289,English Grammer,Prepositions,L5,30 Questions,5,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Last week they reached ______________ Chennai."",""url"":""""}","[{""type"":""TEXT"",""option"":""for""},{""type"":""TEXT"",""option"":""to""},{""type"":""TEXT"",""option"":""at""},{""type"":""TEXT"",""option"":""no preposition""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""no preposition"",""type"":""TEXT""}]}"
289,English Grammer,Prepositions,L5,30 Questions,5,,,,,,,"{""explanation"":"""",""explanationImage"":"""",""question"":""Don't fear ___________  God"",""url"":""""}","[{""type"":""TEXT"",""option"":""at""},{""type"":""TEXT"",""option"":""of""},{""type"":""TEXT"",""option"":""in""},{""type"":""TEXT"",""option"":""no preposition""}]",MULTIPLE_CHOICE,"{""options"":[{""option"":""no preposition"",""type"":""TEXT""}]}"
